author,old_author,title,old_title,sub_title,old_sub_title,publisher,old_publisher,publication_date,old_publication_year,old_original_title,old_original_subtitle,old_purchase_date,old_my_rating,image_name,old_cover,old_categories,isbn-13,isbn-10,old_isbn,old_took,old_notes,format,old_print_format,nof_pages,old_read_it,description,old_description,language,language_iso
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path of the Assassin, Vol. 11",Path Of The Assassin Volume 11," Hikuma Castle, Part 3 (v. 11, Pt. 3)",Battle For Power Part 3,Dark Horse,Dark Horse,2008-06-17,2008.0,nan,nan,2016-06-18,0,9781593075125.jpg,nan,nan,9781593075125,159307512X,9781593075125,nan,nan,Paperback,Paperback,320,Yes,"Ninjas, samurai, hot lovin&apos;, political intrigue, and gold!Path of the Assassin has it all in spades! Hanzo, the heroic ninja for the future shogun Ieyasu Tokugawa, has been in some tight situations before, but nothing like the trap set for him by a ninja from a competing warlord&apos;s clan! And to settle this trickery, a sexy battle of wits and weapons. Meanwhile, Tokugawa is moving across the battlefield on his way to Japan&apos;s future.Path of the Assassin is a pinnacle in (Lone Wolf and Cub creators) Koike and Kojima&apos;s fantastic and seemingly unending stable of awesome samurai manga. And as usual, these works don&apos;t wane as they draw toward their final volumes!",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of The Assassin, Vol. 12 (v. 12)",Path Of The Assassin Volume 12,,Three Foot Battle,Dark Horse,Dark Horse,2008-07-15,2008.0,nan,nan,2016-06-18,0,9781593075132.jpg,nan,nan,9781593075132,1593075138,9781593075132,nan,nan,Paperback,Paperback,320,Yes,"Hattori Hanzo is a master ninja whose duty is to protect Tokugawa Ieyasu, the shogun who will eventually unite Japan into one nation.",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of The Assassin, Vol. 13",Path Of The Assassin Volume 13,,Hateful Burden,Dark Horse,Dark Horse,2008-09-30,2008.0,nan,nan,2016-06-18,0,9781593075149.jpg,nan,nan,9781593075149,1593075146,9781593075149,nan,nan,Paperback,Paperback,304,Yes,"Hattori Hanzo is a master ninja whose duty is to protect Tokugawa Ieyasu, the shogun who will eventually unite Japan into one nation.",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of The Assassin, Vol. 14 (v. 14)",Path Of The Assassin Volume 14,,Bad Blood,Dark Horse Manga,Dark Horse,2009-02-03,2009.0,nan,nan,2016-06-18,0,9781593075156.jpg,nan,nan,9781593075156,1593075154,9781593075156,nan,nan,Paperback,Paperback,304,Yes,"Assassins have been cast as the sensual and shadowy villains throughout history, but their exploits have never been so fully realized as they are within the pages of ""Path of the Assassin"". From the most intense sword fight, to a silent poisoning, no job has been too much for the infamous Hattori Hanzo. Now, the stage is set for Tokugawa Ieyasu's destiny to be fulfilled, and with Hanzo watching his back, can anything stop him from uniting Japan?",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of The Assassin, Vol. 15",Path Of The Assassin Volume 15, One Who Rules The Dark,One Who Rules The Dark,Dark Horse,Dark Horse,2009-05-12,2009.0,nan,nan,2016-06-18,0,9781593075163.jpg,nan,nan,9781593075163,1593075162,9781593075163,nan,nan,Paperback,Paperback,304,Yes,"Koike and Kojima's tale of how the ninja Hattori Hanzo helped Tokugawa Ieyasu become the shogun who united Japan is in its fifteenth and final volume. All of the action, suspense, political intrigue, and love will come to an end. But, before Ieyasu can claim his position, there will be much misery, murder, and tragedy on this already blood-soaked road. The path to the shogunate is a long and arduous journey, made easier by such a vassal as Hattori Hanzo, but in this last volume of ""Path o",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of the Assassin, Vol. 2",Path Of The Assassin Volume 2, Sand And Flower (v. 2),Sand And Flower,Dark Horse Manga,Dark Horse,2006-09-12,2006.0,nan,nan,2016-06-18,0,9781593075033.jpg,nan,nan,9781593075033,1593075030,9781593075033,nan,nan,Paperback,Paperback,312,Yes,"Hattori Hanzo is a master ninja whose duty is to protect Tokugawa Ieyasu, the shogun who will eventually unite Japan into one nation.",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Path of the Assassin vol. 3,Path Of The Assassin Volume 3, Comparison of a Man v. 3,Comparison Of A Man,Dark Horse Books,Dark Horse,2014-07-01,2006.0,nan,nan,2016-06-18,0,9781630080259.jpg,nan,nan,9781630080259,163008025X,9781593075040,nan,nan,,Paperback,312,Yes,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Path of the Assassin vol. 4,Path Of The Assassin Volume 4, v. 4,nan,Dark Horse Manga,Dark Horse,2014-11-19,2006.0,nan,nan,2016-06-18,0,9781630080266.jpg,nan,nan,9781630080266,1630080268,9781593075057,nan,nan,,Paperback,304,Yes,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Path of the Assassin vol. 5,Path Of The Assassin Volume 5, v. 5,nan,Dark Horse Manga,Dark Horse,2014-11-19,2007.0,nan,nan,2016-06-18,0,9781630080273.jpg,nan,nan,9781630080273,1630080276,9781593075064,nan,nan,,Paperback,312,Yes,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of The Assassin, Vol. 6 (v. 6)",Path Of The Assassin Volume 6,,nan,Dark Horse,Dark Horse,2007-05-08,2007.0,nan,nan,2016-06-18,0,9781593075071.jpg,nan,nan,9781593075071,1593075073,9781593075071,nan,nan,Paperback,Paperback,320,Yes,"Hattori Hanzo is a master ninja whose duty is to protect Tokugawa Ieyasu, the shogun who will eventually unite Japan into one nation.",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of The Assassin, Vol. 7 (v. 7)",Path Of The Assassin Volume 7,,nan,Dark Horse Manga,Dark Horse,2007-09-25,2007.0,nan,nan,2016-06-18,0,9781593075088.jpg,nan,nan,9781593075088,1593075081,9781593075088,nan,nan,Paperback,Paperback,312,Yes,"Warning! Reading this series might not only entertain you in many ways, but it might be somewhat educational as well! Let's start with ninja skills, samurai period drama and sexy teens. Yes, we have them all in one informative, semi-historical series from the famed creators of Lone Wolf and Cub, Kazuo Koike and Goseki Kojima. It's the story of to-be shogun Ieyasu Tokugawa, in his late teens, battling and politicking his way to the leadership of Edo-era Japan. To do so, he must survive assa",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Path Of The Assassin, Vol. 8 (v. 8)",Path Of The Assassin Volume 8,,nan,Dark Horse,Dark Horse,2008-01-15,2007.0,nan,nan,2016-06-18,0,9781593075095.jpg,nan,nan,9781593075095,159307509X,9781593075095,nan,nan,Paperback,Paperback,302,Yes,"Hattori Hanzo is a master ninja whose duty is to protect Tokugawa Ieyasu, the shogun who will eventually unite Japan into one nation.",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Path of the Assassin Volume 9,Path Of The Assassin Volume 9, Battle For Power Part One: v. 9,nan,Dark Horse Manga,Dark Horse,2014-11-19,2008.0,nan,nan,2016-06-18,0,9781630083809.jpg,nan,nan,9781630083809,1630083801,9781593075101,nan,nan,,Paperback,304,Yes,,nan,English,en
Justin Gray,"Jimmy Palmiotti, Justin Gray, Amanda Conner",Power Girl,Power Girl, A New Beginning,A New Beginning,DC Comics,DC Comics,2010-04-20,2010.0,nan,nan,2016-06-18,0,9781401226183.jpg,https://books.google.ru/books/content?id=TPurQwAACAAJ&printsec=frontcover&img=1&source=gbs_api,Justice Society of America (Fictitious characters),9781401226183,1401226183,9781401226183,nan,nan,Paperback,nan,160,No,"Exploding from the first six issues of her new, hit series, JSA leader Power Girl wants to build a new secret identity - but a villain from her past has other plans for her and to get his way, he&apos;s holding Manhattan hostage. Plus, a trio of sexy alien marauders hits Earth for the ultimate party. Unfortunately, by their standards, that means destroying it.","Power Girl wants to build a new secret identity, but a villain from her past has other plans for her and - to get his way - he's holding Manhattan hostage. Plus, a trio of sexy alien marauders hits Earth for the ultimate party. Unfortunately, by their standards, that means destroying it.",English,en
Jimmy Palmiotti,Jimmy Palmiotti; Justin Gray,Power Girl,Power Girl, Aliens and Apes,Aliens And Apes,DC Comics,DC Comics,2010-10-12,2010.0,nan,nan,2016-06-18,0,9781401229108.jpg,nan,nan,9781401229108,1401229107,9781401229108,nan,nan,Paperback,nan,144,No,"The fan-favorite writing team of Jimmy Palmiotti and Justin Gray (JONAH HEX, TERRA) team with popular aritst Amanda Conner (JSA CLASSIFIED, TERRA) for the rip-roaring solo adventures of Power Girl. She bursts from the pages of the JUSTICE SOCIETY OF AMERICA to star in her own series. In this volume, Power Girl, having defeated Ultra-Humanite, now must contend with Satanna and her animal menagerie, who have returned to avenge her fallen lover. If that wasn`t enough, the alien Zartox has called upon Power Girl to help save his dying planet.",nan,English,en
Judd Winick,Judd Winick; Sam Basari,Power Girl,Power Girl, Bomb Squad,Bomb Squad,DC Comics,DC Comics,2011-06-28,2011.0,nan,nan,2016-06-18,0,9781401231620.jpg,nan,nan,9781401231620,1401231624,9781401231620,nan,nan,Paperback,nan,144,No,"Due to the events in JUSTICE LEAGUE: GENERATION LOST, Power Girl finds herself mysteriously unaware of the period in her life when Max Lord was pulling her strings as part of Justice League International. Meanwhile, the distractions of being a heroine cause her business to falter as her friends and co-workers disappear. Are they simply walking away – or is something worse happening to them?",nan,English,en
Judd Winick,Judd Winick; Matthew Sturges; Sami Basri,Power Girl,Power Girl, Old Friends,Old Friends,DC Comics,DC Comics,2012-02-21,2012.0,nan,nan,2016-06-18,0,9781401233655.jpg,nan,nan,9781401233655,1401233651,9781401233655,nan,nan,Paperback,nan,200,No,,nan,English,en
Max Cannon,Max Cannon,Red Meat,Red Meat, A Collection of Red Meat Cartoons From the Secret Files of Max Cannon,nan,St. Martin's Griffin,Macmillan,1998,nan,nan,nan,2016-10-09,0,9780312183028.jpg,https://books.google.ru/books/content?id=3fFaBosRtLYC&printsec=frontcover&img=1&source=gbs_api,Comics & Graphic Novels,9780312183028,031218302X,9780312183028,nan,nan,Paperback,nan,110,No,A collection of cartoons from a popular comic strip which appears in alternative weeklies and college newspapers.,"Currently featured in over 50 alternative weeklies and college newspapers, ""Red Meat"" is quickly becoming one of the most popular alternative comic strips in the country. The official ""Red Meat"" Web site averages 30,000 page views a week. This collection offers readers a peek at the strip that's caused all the commotion.",English,en
,nan,,RoboCop,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,nan,,RoboCop 2,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,24885232486,nan,nan,,nan,,No,,nan,,
,Chris Claremont,,S7 Sovereign Seven,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,761941207667,nan,nan,,nan,,No,,nan,,
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 1,Samurai Executioner Volume 1, When the Demon Knife Weeps,When The Demon Knife Weeps,Dark Horse Books,Dark Horse,2000-07-25,2004.0,nan,nan,2016-06-18,0,9781621152514.jpg,nan,nan,9781621152514,1621152510,9781593072070,nan,nan,,Paperback,328,No,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 10,Samurai Executioner Volume 10,A Couple of Jitte: A Couple of Gitte v. 10,A Couple Of Jitte,Dark Horse Books,Dark Horse,2006-05-30,2006.0,nan,nan,2016-06-18,0,9781621152606.jpg,nan,nan,9781621152606,162115260X,9781593072797,nan,nan,,Paperback,304,No,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 2,Samurai Executioner Volume 2," Two Bodies, Two Minds","Two Bodies, Two Minds",Dark Horse Books,Dark Horse,2000-12-12,2004.0,nan,nan,2016-06-18,0,9781621152521.jpg,nan,nan,9781621152521,1621152529,9781593072087,nan,nan,,Paperback,312,No,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 3,Samurai Executioner Volume 3, The Hell Stick,The Hell Stick,Dark Horse Books,Dark Horse,2005-01-25,2005.0,nan,nan,2016-06-18,0,9781621152538.jpg,nan,nan,9781621152538,1621152537,9781593072094,nan,nan,,Paperback,316,No,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Samurai Executioner, Vol. 4",Samurai Executioner Volume 4, Portrait of Death,Portrait Of Death,Dark Horse,Dark Horse,2005-05-31,2005.0,nan,nan,2016-06-18,0,9781593072100.jpg,nan,nan,9781593072100,1593072104,9781593072100,nan,nan,Paperback,Paperback,317,No,"A frenetic mix of samurai honor, base violence, and the blood of beheading, Samurai Executioner is not for the faint of heart. For those who love blood and guts crime drama, historical fiction, and brutal action, this is right up your alley. The men who brought you Lone Wolf & Cub also created Kubikiri Asa, a young ronin samurai who helps keep the peace by putting the fear of beheading into Edo`s criminals. But it doesn`t always work, and so he has to. Full of squirting blood, fast paced samurai swordwork, and the drama that comes from human corruption, Samurai Executioner is like no other classic manga.",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 5,Samurai Executioner Volume 5," Ten Fingers, One Life","Ten Fingers, One Life",Dark Horse Books,Dark Horse,2005-05-17,2005.0,nan,nan,2016-06-18,0,9781621152552.jpg,nan,nan,9781621152552,1621152553,9781593072117,nan,nan,,Paperback,312,No,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 6,Samurai Executioner Volume 6, Shinko the Kappa,Shinko The Kappa,Dark Horse Books,Dark Horse,2005-09-20,2005.0,nan,nan,2016-06-18,0,9781621152569.jpg,nan,nan,9781621152569,1621152561,9781593072759,nan,nan,,Paperback,304,No,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 7,Samurai Executioner Volume 7, The Bamboo Splitter: v. 7,The Bamboo Splitter,Dark Horse Books,Dark Horse,2005-12-13,2005.0,nan,nan,2016-06-18,0,9781621152576.jpg,nan,nan,9781621152576,162115257X,9781593072766,nan,nan,,Paperback,304,No,,nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,"Samurai Executioner, Vol. 8 (v. 8)",Samurai Executioner Volume 8,,The Death Sign Of Spring,Dark Horse,Dark Horse,2006-01-04,2006.0,nan,nan,2016-06-18,0,9781593072773.jpg,nan,nan,9781593072773,1593072775,9781593072773,nan,nan,Paperback,Paperback,304,No,"Spring is a season of rebirth, or new life springing forth, a time of cherished blooming and delightful scents. But for Kubikira Asa, there is no spring delight. The Edo-era samurai crime drama by Lone Wolf and Cub creators Koike and Kojima...",nan,English,en
Kazuo Koike,Kazuo Koike; Goseki Kojima,Samurai Executioner Volume 9,Samurai Executioner Volume 9, Facing LIfe and Death: v. 9,Facing Life And Death,Dark Horse Books,Dark Horse,2006-03-07,2006.0,nan,nan,2016-06-18,0,9781621152590.jpg,nan,nan,9781621152590,1621152596,9781593072780,nan,nan,,Paperback,304,No,,nan,English,en
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 1,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 2,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 3,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 4,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 5,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 6,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 7,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 8,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Sho Fumimura, Ryoichi Ikegami",,Sanctuary 9,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,"Carl Potts, Dan Lawlis, Tod Smith",,Shadowmasters 2,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,24885230659,nan,nan,,nan,,No,,nan,,
,"Carl Potts, Dan Lawlis, Tod Smith",,Shadowmasters 3,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,24885230659,nan,nan,,nan,,No,,nan,,
,"Carl Potts, Dan Lawlis, Tod Smith",,Shadowmasters 4,,nan,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,24885230659,nan,nan,,nan,,No,,nan,,
,"Howard V. Chaykin, David Tischman",,Son of Superman,,nan,,nan,,nan,nan,nan,2016-10-09,0,,https://books.google.ru/books/content?id=kjyXOAAACAAJ&printsec=frontcover&img=1&source=gbs_api,Graphic novels,,,761941221991,nan,nan,,nan,,No,,"When he starts to experience startling changes in his physiology - notably the emergence of extra-human powers - and when the hi-tech vigilante group known as the Supermen tries to recruit him, Jon Kent - son of mild-mannered reporter Clark Kent - realizes that he's hardly your average teenager.",,
Michael Green,Green Michael,Supergirl Vol. 1,Supergirl Volume 1, Last Daughter of Krypton (The New 52),Last Daughter Of Krypton,DC Comics,DC Comics,2012-10-23,2012.0,nan,nan,2016-06-18,0,9781401236809.jpg,nan,nan,9781401236809,1401236804,9781401236809,nan,nan,Paperback,nan,160,No,,nan,English,en
Michael Green,Green Michael,"Supergirl, Vol. 2",Supergirl Volume 2, Girl in the World (The New 52),Girl In The World,DC Comics,nan,2013-07-16,nan,nan,nan,2016-06-18,0,9781401240875.jpg,nan,nan,9781401240875,1401240879,9781401240875,nan,nan,Paperback,nan,144,No,,nan,English,en
Michael Alan Nelson,Mike Johnson,Supergirl Vol. 3,Supergirl Volume 3, Sanctuary (The New 52),Sanctuary,DC Comics,nan,2014-02-18,nan,nan,nan,2016-06-18,0,9781401243180.jpg,nan,nan,9781401243180,1401243185,9781401243180,nan,nan,Paperback,nan,192,No,,nan,English,en
Michael Alan Nelson,nan,Supergirl Vol. 4,Supergirl Volume 4, Out of the Past (The New 52) (Supergirl : The New 52!),Out Of The Past,DC Comics,nan,2014-07-22,nan,nan,nan,2018-08-23,0,9781401247003.jpg,nan,nan,9781401247003,1401247008,9781401247003,nan,nan,Paperback,nan,168,No,,nan,English,en
Michael Alan Nelson,nan,Supergirl Vol. 5,Supergirl Volume 5, Red Daughter of Krypton (The New 52),Red Daughter Of Krypton,DC Comics,nan,2015-01-20,nan,nan,nan,2018-08-23,0,9781401250515.jpg,nan,nan,9781401250515,1401250513,9781401250515,nan,nan,Paperback,nan,256,No,,nan,English,en
Tony Bedard,nan,Supergirl Vol. 6,Supergirl Volume 6, Crucible (The New 52),Crucible,DC Comics,nan,2015-07-21,nan,nan,nan,nan,0,9781401255411.jpg,nan,"Comics & Graphic Novels, Juvenile Fiction",9781401255411,1401255418,9781401255411,nan,nan,Paperback,nan,192,No,,nan,English,en
Grant Morrison,Grant Morrison,Superman,Superman - Action Comics, Action Comics Vol. 1: Superman and the Men of Steel (The New 52),Volume 1 Superman and the men of steel,DC Comics,DC Comics,2012-08-07,2012.0,nan,nan,2016-06-18,0,9781401235468.jpg,nan,nan,9781401235468,1401235468,9781401235468,nan,nan,Hardcover,nan,256,No,,nan,English,en
Grant Morrison,Grant Morrison,Superman,Superman - Action Comics," Action Comics, Vol. 2: Bulletproof (The New 52)",Volume 2 Bulletproof,DC Comics,nan,2013-05-07,nan,nan,nan,2016-06-18,0,9781401241018.jpg,nan,nan,9781401241018,1401241018,9781401241018,nan,nan,Hardcover,Hardcover,224,No,,nan,English,en
Judd Winick,nan,Superman/Shazam!,"Superman, Shazam", First Thunder Deluxe Edition,"First Thunder, The Deluxe Edition",DC Comics,nan,2018-12-18,nan,nan,nan,2019-05-25,0,9781401285371.jpg,nan,nan,9781401285371,1401285376,9781401285371,nan,nan,Hardcover,nan,144,No,,nan,English,en
Scott Snyder,Scott Snyder,"Talon, Vol. 1",Talon Volume 1, Scourge of the Owls (The New 52),Scourge Of The Owls,DC Comics,nan,2013-09-03,nan,nan,nan,2016-06-18,0,9781401238872.jpg,nan,nan,9781401238872,1401238874,9781401238872,nan,nan,Paperback,nan,192,No,,nan,English,en
James Tynion IV,Tynion James,Talon Vol. 2,Talon Volume 2, Fall of the Owls (The New 52),Fall Of The Owls,DC Comics,nan,2014-07-15,nan,nan,nan,2016-06-18,0,9781401246259.jpg,nan,nan,9781401246259,1401246257,9781401246259,nan,nan,Paperback,nan,256,No,,nan,English,en
Garth Ennis,Garth Ennis,The Boys Omnibus Vol. 1 TPB,The Boys,,Omnibus Volume 1,Dynamite Entertainment,nan,2019-04-02,nan,nan,nan,2019-08-29,0,9781524108595.jpg,nan,nan,9781524108595,1524108596,9781524108595,nan,nan,Paperback,nan,344,No,,nan,English,en
Garth Ennis,Garth Ennis,The Boys Omnibus Vol. 2 TPB,The Boys Omnibus Volume 2,,nan,Dynamite Entertainment,nan,2019-06-25,nan,nan,nan,2019-10-13,0,9781524109707.jpg,nan,nan,9781524109707,1524109703,9781524109707,nan,nan,Paperback,nan,376,No,,nan,English,en
Garth Ennis,Garth Ennis,The Boys Omnibus Vol. 3,The Boys Omnibus Volume 3,,nan,Dynamite Entertainment,nan,2019-08-13,nan,nan,nan,2019-10-13,0,9781524110031.jpg,nan,nan,9781524110031,1524110035,9781524110031,nan,nan,Paperback,nan,344,No,,nan,English,en
Garth Ennis,Garth Ennis,The Boys Omnibus Vol. 4 TP,The Boys Omnibus Volume 4,,nan,Dynamite Entertainment,nan,2019-10-01,nan,nan,nan,2019-10-13,0,9781524111403.jpg,nan,nan,9781524111403,1524111406,9781524111403,nan,nan,Paperback,nan,328,No,,nan,English,en
Robert Jordan,Robert S. Jordan; Chuck Dixon; Chase Conley,The Eye of the World,"The Eye Of The World: The Graphic Novel, Volume 1"," The Graphic Novel, Volume One (Wheel of Time Other)",nan,Tor Books,Tor Books,2011-09-13,2011.0,nan,nan,2016-06-18,0,9780765324887.jpg,nan,nan,9780765324887,0765324881,9780765324887,nan,nan,Hardcover,nan,240,No,"With the full cooperation of the Jordan estate, The Eye of the World has been turned into a stunning comic book series written by Chuck Dixon and illustrated by Chase Conley. The first Robert Jordan graphic novel, New Spring: the Graphic Novel, was a New York Times bestseller.The Eye of the World: The Graphic Novel, Volume One begins Robert Jordan&#8217;s epic fantasy tale by introducing Rand al&#8217;Thor and his friends Matrim and Perrin at the spring festival. Moiraine Damodred and Lan Mandragoran appear, and almost before Rand knows it, he and his friends are fleeing his home village with Moiraine, Lan, and Egwene al&#8217;Vere, the innkeeper&#8217;s daughter, who wishes to become an Aes Sedai. The conclusion of this volume leaves the travelers on the road to Baerlon, barely ahead of the pursuing Trollocs and Draghkar. As they run for their lives, Moiraine and Lan begin to teach the young people what they need to know to survive in this dangerous world.",nan,English,en
Robert Jordan,Robert Jordan; Chuck Dixon; Andie Tong,The Eye of the World,"The Eye Of The World: The Graphic Novel, Volume 2"," the Graphic Novel, Volume Two (Wheel of Time Other)",nan,Tor Books,Tor Books,2012-06-19,2012.0,nan,nan,2016-06-18,0,9780765331625.jpg,nan,nan,9780765331625,0765331624,9780765331625,nan,nan,Hardcover,Hardcover,176,No,"<p>The second volume of the magnificent <i>New York Times</i>bestselling graphic novel adaptation of Robert Jordan's <i>The Eye of the World</i></p> <p>With the full cooperation of the Jordan estate, <i>The Eye of the World</i>has been turned into a stunning comic book series. Volume One of <i>The Eye of the World: the Graphic Novel</i>was published by Tor in the Fall of 2011 and was a <i>New York Times</i>bestseller.</p> <p>In <i>The Eye of the World: the Graphic Novel, Volume Two</i>, scripted by Chuck Dixon and illustrated by Andie Tong, Rand al'Thor, Egwene al'Vere, and their friends flee their home village in the company of Moiraine and her Warder, Lan Mandragoran. Pursued by their enemies, the group seeks sanctuary in Baerlon. Rand's nightmares grow darker. Moiraine takes Egwene under her wing. Lan warns them to trust no one, but should that distrust extend to Lan and Moiraine as well?</p> <p><i>The Eye of the World: the Graphic Novel, Volume Two</i>, collects six issues of <i>Robert Jordan's The Wheel of Time: The Eye of the World</i>comic book published by Dynamite Entertainment. This book will feature bonus material that gives readers a behind-the-scenes look at the creation of a graphic novel.</p>",nan,English,en
Robert Jordan,Robert Jordan; Chuck Dixon,The Eye of the World,"The Eye Of The World: The Graphic Novel, Volume 3"," The Graphic Novel, Volume Three (Wheel of Time Other)",nan,Tor Books,Tor Books,2013-01-29,2013.0,nan,nan,2016-06-18,0,9780765331632.jpg,nan,nan,9780765331632,0765331632,9780765331632,nan,nan,Hardcover,nan,176,No,,nan,English,en
Robert Jordan,Robert Jordan; Chuck Dixon,The Eye of the World,"The Eye Of The World: The Graphic Novel, Volume 4"," The Graphic Novel, Volume Four (Wheel of Time Other)",nan,Tor Books,Tor Books,2013-12-03,2013.0,nan,nan,2016-06-18,0,9780765336316.jpg,nan,nan,9780765336316,0765336316,9780765336316,nan,nan,Hardcover,Hardcover,176,No,,nan,English,en
Robert Jordan,Robert Jordan; Chuck Dixon,The Eye of the World,"The Eye Of The World: The Graphic Novel, Volume 5"," The Graphic Novel, Volume Five (Wheel of Time Other)",nan,Tor Books,Tor Books,2014-07-08,2014.0,nan,nan,2016-06-18,0,9780765374257.jpg,nan,nan,9780765374257,0765374250,9780765374257,nan,nan,Hardcover,Hardcover,176,No,,nan,English,en
Robert Jordan,"Robert Jordan, Chuck Dixon",The Eye of the World,"The Eye of the World: The Graphic Novel, Volume 6"," The Graphic Novel, Volume Six (Wheel of Time Other)",nan,Tor Books,Tor Books,2016-03-29,nan,nan,nan,2017-04-06,0,9780765374288.jpg,nan,Comics & Graphic Novels,9780765374288,0765374285,9780765374288,nan,nan,Paperback,nan,176,No,,"With the full permission and cooperation of the Jordan estate, adapted by well-known comics writer Chuck Dixon, The Eye of the World: The Graphic Novel has been hailed as an exciting interpretation of Robert Jordan's classic fantasy novel. It features brilliant interior art by Marcio Fiorito and Francis Nuguit, and stunning covers by Jeremy Saliba and Seamus Gallagher. It collects issues thirteen to eighteen of the comic book. Rand; his friends Mat, Perrin, and Egwene; the Aes Sedai Moiraine and her Warder, Lan Mandragoran; Thom the gleeman and Nynaeve, the village Wisdom, split into three groups while trying to escape the ancient, dead city of Shadar Logoth, where they are pursued by the deadly Mashadar. A disastrous river crossing leaves Perrin and Egwene on their own—until they meet a mysterious stranger who claims that he and Perrin share a remarkable ability. Meanwhile, Rand, Mat, pose as Thom's apprentices as they sail downriver on a cargo ship. At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",English,en
,"Marv Wolfman, George Perez",,The New Teen Titans,,The Judas Contract,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,,nan,nan,,nan,,No,,nan,,
,nan,,The Punisher,,Assassin's Guild,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,24885234053,nan,nan,,nan,,No,,nan,,
,nan,,The Punisher,,Movie Special,,nan,,nan,nan,nan,2016-10-09,0,,nan,nan,,,24885232110,nan,nan,,nan,,No,,nan,,
Garth Ennis,Garth Ennis,Punisher,The Punisher Born, Born,nan,Marvel,nan,2016-05-10,nan,nan,nan,2018-12-16,0,9781302901738.jpg,nan,nan,9781302901738,1302901737,9781302901738,nan,nan,Paperback,nan,112,No,,nan,English,en
